id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,variation_filters,shipping__logistic_type,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA872475700,Reloj Casio Mujer F-91ws 4d Vintage Impacto Online,784542-MLA43125054825_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-872475700-reloj-casio-mujer-f-91ws-4d-vintage-impacto-online-_JM,MLA1442,MLA-WRISTWATCHES,33,17970.0,25,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",265893742,IMPACTO ONLINE,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1009,13464,0.02,0.01,0.97,14473,60 days,2604,60 days,0.0063,18,60 days,0.0092,24,60 days,0.0067,19,6,4443.08,48.35,7206,5
MLA898903628,Conjunto Choker Y Tobillera Caracoles Buzios Naturales,664916-MLA52388065872_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-898903628-conjunto-choker-y-tobillera-caracoles-buzios-naturales-_JM,MLA1436,MLA-NECKLACES,34,2100.0,100,250,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,[],269146096,WARAWARA BIJOU,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,78,1672,0.01,0.0,0.99,1750,60 days,388,60 days,0.0,2,60 days,0.0094,3,60 days,0.0,0,6,519.23,48.35,6482,3
MLA1286124617,Smart Band Bluetooth Smartwatch Inteligente Y68 D20,620352-MLA52965542257_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1286124617-smart-band-bluetooth-smartwatch-inteligente-y68-d20-_JM,MLA352679,MLA-SMARTWATCHES,35,2499.0,50,250,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['CASE_COLOR', 'WRISTBAND_COLOR']",cross_docking,False,False,['self_service_in'],251272080,TECNOPEDIDO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2446,24454,0.03,0.03,0.94,26900,60 days,4257,60 days,0.0117,56,60 days,0.005,21,60 days,0.0033,16,6,617.88,48.35,7235,5
MLA865364999,Aros Abridores Oro 18 Kt Piedra Mediana Rosa Bebé Nena,882987-MLA42741878346_072020,gold_special,https://articulo.mercadolibre.com.ar/MLA-865364999-aros-abridores-oro-18-kt-piedra-mediana-rosa-bebe-nena-_JM,MLA1432,MLA-EARRINGS,36,8950.0,25,1,"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",25955762,KAIA.JOYAS.ABRIDORES,"['normal', 'eshop', 'mshops', 'credits_profile', 'credits_priority_2', 'messages_as_seller']",5_green,silver,44,878,0.0,0.04,0.96,922,60 days,135,60 days,0.0,0,60 days,0.0072,1,60 days,0.0,0,6,2212.89,48.35,6333,12
MLA1266528356,Reloj Swatch Blackway Gb301 Suizo Hombre Mujer,728821-MLA52679576695_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1266528356-reloj-swatch-blackway-gb301-suizo-hombre-mujer-_JM,MLA1442,MLA-WRISTWATCHES,37,16995.75,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",94140358,MABRAXA,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,142,2331,0.0,0.0,1.0,2473,60 days,463,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,4202.2,48.35,7217,16
MLA620547940,Medalla Nudo De Bruja En Plata En 3 Cm Plata Art 174,801418-MLA48082689608_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-620547940-medalla-nudo-de-bruja-en-plata-en-3-cm-plata-art-174-_JM,MLA6312,MLA-CHARMS_AND_MEDALS,38,8000.0,250,1,"['brand_verified', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,True,['mandatory_free_shipping'],7406069,MISTICOYESOTERICOS,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,165,2214,0.01,0.02,0.97,2379,60 days,392,60 days,0.007,3,60 days,0.0209,8,60 days,0.0,0,6,1978.0,48.35,4827,21
MLA1146538286,Combo Smart Band Reloj Inteligente D20 Watch + Auricular F95,887221-MLA50692576687_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1146538286-combo-smart-band-reloj-inteligente-d20-watch-auricular-f95-_JM,MLA352679,MLA-SMARTWATCHES,39,7999.0,150,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['WRISTBAND_COLOR'],fulfillment,False,False,['fulfillment'],1149300077,MARKETG4MESCBA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,589,3181,0.31,0.08,0.61,3770,60 days,1400,60 days,0.0128,21,60 days,0.0129,20,60 days,0.0,0,6,1977.75,48.35,7075,0
MLA821960902,Reloj Mujer Sumergible Digital Ocean Dr. Deportivo Dig068,940626-MLA32689102243_102019,gold_pro,https://articulo.mercadolibre.com.ar/MLA-821960902-reloj-mujer-sumergible-digital-ocean-dr-deportivo-dig068-_JM,MLA1442,MLA-WRISTWATCHES,40,4361.22,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",xd_drop_off,False,False,['self_service_in'],2423700,DK IMPORTADORES,"['normal', 'credits_priority_2', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,1244,17380,0.02,0.03,0.95,18624,60 days,1494,60 days,0.0068,11,60 days,0.0042,6,60 days,0.0031,5,6,726.87,0.0,6085,16
MLA1145255498,Doble Chapa Militar Acero Quirúrgico Engomada Cadena Bolita ,601891-MLA50573091335_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1145255498-doble-chapa-militar-acero-quirurgico-engomada-cadena-bolita-_JM,MLA1436,MLA-NECKLACES,41,899.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,[],271081989,GYG ACEROS,"['normal', 'credits_profile', 'messages_as_seller']",5_green,silver,65,983,0.0,0.01,0.99,1048,60 days,114,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,222.28,48.35,7066,5
MLA1164926845,Malla Para Imilab Kw66 Imilab W12 Xiaomi Mi Watch 1.39,931717-MLA51469813444_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1164926845-malla-para-imilab-kw66-imilab-w12-xiaomi-mi-watch-139-_JM,MLA434353,MLA-WATCH_BANDS,42,3699.0,50,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']","['WIDTH', 'COLOR', 'WIDTH', 'COLOR', 'COLOR', 'COLOR', 'WIDTH', 'COLOR']",drop_off,False,False,[],1189727645,PAO LUZNET,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,811,15432,0.01,0.01,0.98,16243,60 days,6800,60 days,0.0052,38,60 days,0.0107,75,60 days,0.0,0,6,914.58,48.35,7133,0
MLA1105830291,Reloj Hombre Skmei 1389 Cronometro Alarma Fecha Acero Negro ,853314-MLA41289671745_032020,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1105830291-reloj-hombre-skmei-1389-cronometro-alarma-fecha-acero-negro-_JM,MLA1442,MLA-WRISTWATCHES,43,15999.0,100,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']","['STRAP_COLOR', 'BEZEL_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",27181929,BURDAH,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1433,24613,0.03,0.03,0.94,26046,60 days,3385,60 days,0.0061,22,60 days,0.0033,11,60 days,0.0027,10,6,2666.5,0.0,7294,19
MLA808204185,Alianzas Acero Combinadas Por Par + Grabado + Estuche,934864-MLA44930280707_022021,gold_special,https://articulo.mercadolibre.com.ar/MLA-808204185-alianzas-acero-combinadas-por-par-grabado-estuche-_JM,MLA1437,MLA-WEDDING_BANDS,44,6500.0,250,250,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['COLOR', 'SIZE']",xd_drop_off,False,False,['MLA-chg-threshold-Feb-23'],352659289,ADRI.JOYAS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,894,6076,0.01,0.01,0.98,6970,60 days,1119,60 days,0.01,13,60 days,0.006,7,60 days,0.0,1,6,1607.12,48.35,6163,4
MLA1124661838,"Smartwatch Garmin Forerunner 55 1.04  Caja 42mm  Aqua, Malla  Aqua De  Silicona",870453-MLA48007684982_102021,gold_pro,https://www.mercadolibre.com.ar/smartwatch-garmin-forerunner-55-104-caja-42mm-aqua-malla-aqua-de-silicona/p/MLA18347133,MLA352679,MLA-SMARTWATCHES,45,91999.0,25,50,"['loyalty_discount_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'shipping_guaranteed']",,cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",225076335,OFICIAL STOREARG,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,685,7752,0.02,0.01,0.97,8437,60 days,1902,60 days,0.0048,10,60 days,0.0274,49,60 days,0.0,2,6,15333.17,0.0,7034,6
MLA635674235,Collar Felix Felicis - Harry Potter Hp Snitch Giratiempo,883719-MLA32448956068_102019,gold_special,https://articulo.mercadolibre.com.ar/MLA-635674235-collar-felix-felicis-harry-potter-hp-snitch-giratiempo-_JM,MLA1436,MLA-NECKLACES,46,1950.0,150,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],52065771,BELLABIJOUTERIE,"['normal', 'eshop', 'mshops', 'credits_priority_4', 'credits_profile', 'messages_as_seller']",5_green,platinum,715,8815,0.06,0.03,0.91,9530,60 days,1243,60 days,0.0171,23,60 days,0.0589,75,60 days,0.0089,12,6,482.14,48.35,4953,14
MLA1259114105,"Reloj Pulsera Casio Collection F-91 De Cuerpo Color Azul, Digital, Fondo Gris, Con Correa De Resina Color Negro, Dial Negro, Minutero/segundero Negro, Bisel Color Negro Y Hebilla Simple",686904-MLA47615358492_092021,gold_special,https://www.mercadolibre.com.ar/reloj-pulsera-casio-collection-f-91-de-cuerpo-color-azul-digital-fondo-gris-con-correa-de-resina-color-negro-dial-negro-minuterosegundero-negro-bisel-color-negro-y-hebilla-simple/p/MLA18332422,MLA1442,MLA-WRISTWATCHES,47,13900.0,5,200,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",,xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",56028323,PAKA ONLINE,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,182,1978,0.01,0.01,0.98,2160,60 days,393,60 days,0.009,4,60 days,0.0283,9,60 days,0.0112,5,6,3436.78,48.35,7211,11
MLA1147530871,Medallas Personalizadas-grabado Laser,613409-MLA50791465361_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1147530871-medallas-personalizadas-grabado-laser-_JM,MLA6312,MLA-CHARMS_AND_MEDALS,48,1580.0,5,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,[],79292400,PETRARCA1,"['normal', 'credits_priority_2', 'credits_profile', 'messages_as_seller']",5_green,gold,110,1884,0.0,0.01,0.99,1994,60 days,264,60 days,0.0,0,60 days,0.0164,4,60 days,0.0,0,6,390.66,48.35,7082,17
MLA869113252,Smartwatch Reloj Para Android & iPhone Mujer Y Hombre,872328-MLA47232481606_082021,gold_special,https://articulo.mercadolibre.com.ar/MLA-869113252-smartwatch-reloj-para-android-iphone-mujer-y-hombre-_JM,MLA352679,MLA-SMARTWATCHES,49,24999.0,500,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['CASE_COLOR'],fulfillment,False,True,"['fulfillment', 'mandatory_free_shipping']",13716403,JAVIER769,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,569,4722,0.04,0.04,0.92,5291,60 days,471,60 days,0.0093,5,60 days,0.0,0,60 days,0.0,0,6,6181.0,48.35,6352,20
MLA1168755965,Malla Para Garmin Forerunner 55 158 245 645 Approach S40,890731-MLA51547337296_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1168755965-malla-para-garmin-forerunner-55-158-245-645-approach-s40-_JM,MLA434353,MLA-WATCH_BANDS,50,1799.0,50,100,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']","['WIDTH', 'COLOR', 'WIDTH', 'COLOR', 'COLOR', 'COLOR', 'WIDTH', 'COLOR', 'COLOR', 'WIDTH', 'COLOR', 'WIDTH', 'COLOR', 'COLOR']",drop_off,False,False,[],1189727645,PAO LUZNET,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,811,15432,0.01,0.01,0.98,16243,60 days,6800,60 days,0.0052,38,60 days,0.0107,75,60 days,0.0,0,6,444.8,48.35,7139,0
MLA1108457388,Collar Hombre Con Dije Cruz Toretto Cadena Acero Quirurgico ,803224-MLA49191973802_022022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1108457388-collar-hombre-con-dije-cruz-toretto-cadena-acero-quirurgico-_JM,MLA1436,MLA-NECKLACES,1,4225.0,250,250,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']","['COLOR', 'Largo de la cadena']",cross_docking,False,True,['self_service_in'],195393276,LULA ACCESORIOS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2567,44743,0.03,0.04,0.93,47310,60 days,9193,60 days,0.0034,34,60 days,0.0122,110,60 days,0.001,10,6,1044.63,48.35,6807,7
MLA1277645399,Reloj Tommy Hilfiger Mujer Blanco Cuero 1782543,695714-MLA51864872822_102022,gold_special,https://www.mercadolibre.com.ar/reloj-tommy-hilfiger-mujer-blanco-cuero-1782543/p/MLA20014889,MLA1442,MLA-WRISTWATCHES,2,49995.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",,xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",153220560,WATCH BRANDS,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,274,3029,0.04,0.01,0.95,3303,60 days,340,60 days,0.0187,7,60 days,0.0787,26,60 days,0.0134,5,6,12361.26,48.35,7281,9
MLA1109633944,Goma Silenciadora Para Chapas Dog Tags Original Por Par ,926844-MLA48194746216_112021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1109633944-goma-silenciadora-para-chapas-dog-tags-original-por-par-_JM,MLA1432,MLA-EARRINGS,3,1136.0,5,250,"['loyalty_discount_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['COLOR'],cross_docking,False,False,['self_service_in'],810615918,LAARDILLA CAMPING,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1742,16025,0.02,0.02,0.96,17767,60 days,2538,60 days,0.0065,18,60 days,0.0114,29,60 days,0.0076,21,6,280.88,48.35,6815,1
MLA1107603158,Relojes Pulsera Silicona Led Digital ¡ Oferta !,993865-MLA47818931932_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1107603158-relojes-pulsera-silicona-led-digital-oferta--_JM,MLA1442,MLA-WRISTWATCHES,4,899.0,150,50,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['STRAP_COLOR'],xd_drop_off,False,False,['self_service_in'],593170558,TIENDAUPA.AR,"['normal', 'credits_profile', 'messages_as_seller']",5_green,gold,63,1029,0.04,0.0,0.96,1092,60 days,153,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,222.28,48.35,6799,2
MLA836388726,Dije Collar Punta Amatista C/cadena Acero Quirúrgico,681532-MLA51839483012_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-836388726-dije-collar-punta-amatista-ccadena-acero-quirurgico-_JM,MLA6312,MLA-CHARMS_AND_MEDALS,5,1399.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],80252905,LLAMA.SAGRADA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,809,27199,0.02,0.01,0.97,28008,60 days,3301,60 days,0.0017,6,60 days,0.0009,3,60 days,0.0028,10,6,345.9,48.35,6178,17
MLA1169081590,Smartwatch Tik Tok Sumergible Tactil,828268-MLA51556639821_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1169081590-smartwatch-tik-tok-sumergible-tactil-_JM,MLA352679,MLA-SMARTWATCHES,6,23460.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible']",['CASE_COLOR'],xd_drop_off,False,True,['mandatory_free_shipping'],331468238,FOXBOX OFICIAL,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,51,406,0.01,0.02,0.97,457,60 days,168,60 days,0.0,2,60 days,0.0167,3,60 days,0.0,0,6,5800.49,48.35,7140,4
MLA773276710, Collar Rosario Acero Quirurgico 316l 028,690113-MLA52578512771_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-773276710-collar-rosario-acero-quirurgico-316l-028-_JM,MLA1436,MLA-NECKLACES,7,1197.0,250,200,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],277677841,COQUETAS BIJOU,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,818,17917,0.02,0.02,0.96,18735,60 days,3387,60 days,0.0042,15,60 days,0.0158,51,60 days,0.0079,28,6,295.96,48.35,5845,5
MLA1164295008,Reloj Montreal Hombre Ml1256 Agujas Luminosas Malla Silicona,852417-MLA51647376988_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1164295008-reloj-montreal-hombre-ml1256-agujas-luminosas-malla-silicona-_JM,MLA1442,MLA-WRISTWATCHES,8,8499.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR', 'STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",216788072,RELOJESMONTREAL OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1287,19765,0.01,0.01,0.98,21052,60 days,3268,60 days,0.01,35,60 days,0.0015,5,60 days,0.0011,4,6,2101.38,48.35,7132,6
MLA1163830723,Malla Metal Eslabones Para Samsung Galaxy Watch 5 Y Watch 4,936990-MLA51446406141_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1163830723-malla-metal-eslabones-para-samsung-galaxy-watch-5-y-watch-4-_JM,MLA434353,MLA-WATCH_BANDS,9,4299.0,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['COLOR'],drop_off,False,False,[],1189727645,PAO LUZNET,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,811,15432,0.01,0.01,0.98,16243,60 days,6800,60 days,0.0052,38,60 days,0.0107,75,60 days,0.0,0,6,1062.93,48.35,7131,0
MLA1229798217,"Smartwatch Reloj Inteligente Jd Baires, Malla De Silicona Texturada En Color Negro, Pantalla Color De 1.69´´, Bisel Negro, Medidor De Sp02 Multiples Modos Deportivos",683265-MLA51839487122_102022,gold_special,https://www.mercadolibre.com.ar/smartwatch-reloj-inteligente-jd-baires-malla-de-silicona-texturada-en-color-negro-pantalla-color-de-169-bisel-negro-medidor-de-sp02-multiples-modos-deportivos/p/MLA19576776,MLA352679,MLA-SMARTWATCHES,10,10999.0,1,1,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",,cross_docking,False,True,['mandatory_free_shipping'],22661295,STAR.COMPUTACION,"['normal', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,477,6226,0.02,0.03,0.95,6703,60 days,1212,60 days,0.0105,14,60 days,0.0,0,60 days,0.0067,9,6,2719.5,48.35,7193,13
MLA911895584,50 Mosquetones 12mm Color Plata / Cierre Broche Gancho,614474-MLA45206460798_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-911895584-50-mosquetones-12mm-color-plata-cierre-broche-gancho-_JM,MLA1440,MLA-JEWELRY,11,890.0,200,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",,xd_drop_off,False,False,['self_service_in'],444906639,TUBIJOUTER,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,138,2896,0.0,0.01,0.99,3034,60 days,395,60 days,0.0093,4,60 days,0.0164,6,60 days,0.0,2,6,220.05,48.35,6991,3
MLA1320528800,"Reloj Pulsera Casio Collection Mq-24 De Cuerpo Color Negro, Analógico, Fondo Negro, Con Correa De Resina Color Gris Oscuro, Agujas Color Dorado, Dial Dorado, Minutero/segundero Dorado, Bisel Color Neg",885968-MLA47630984468_092021,gold_special,https://www.mercadolibre.com.ar/reloj-pulsera-casio-collection-mq-24-de-cuerpo-color-negro-analogico-fondo-negro-con-correa-de-resina-color-gris-oscuro-agujas-color-dorado-dial-dorado-minuterosegundero-dorado-bisel-color-negro-y-hebilla-simple/p/MLA18350964,MLA1442,MLA-WRISTWATCHES,12,9999.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",,cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",47316577,PLANETAZENOK,"['normal', 'eshop', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,5612,78642,0.03,0.03,0.94,84254,60 days,11257,60 days,0.0119,144,60 days,0.0073,84,60 days,0.0032,39,6,2472.25,48.35,7272,14
