id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA759133902,"Tripode Para Camaras Y Celulares Tf 3110 Extensible A 1,02m",649426-MLA45140383980_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-759133902-tripode-para-camaras-y-celulares-tf-3110-extensible-a-102m-_JM,MLA62527,MLA-CAMERA_TRIPODS,32,1782.5,5000,250,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",134924743,STOREANDTRADE,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,308,5187,0.01,0.01,0.98,5495,60 days,1543,60 days,0.0018,3,60 days,0.0006,1,60 days,0.0,0,6.0,440.72,48.35,5745,5
MLA897777449,Micrófono Boya By-mm1 Condensador  Cardioide Negro,873529-MLA42300252031_062020,gold_special,https://www.mercadolibre.com.ar/microfono-boya-by-mm1-condensador-cardioide-negro/p/MLA15798482,MLA412362,MLA-MICROPHONES,33,8900.0,500,50,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'fs_threshold_mla_change_feb2021', 'mandatory_free_shipping']",209817907,POWER-FOTO,False,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,318,6613,0.0,0.0,1.0,6931,60 days,573,60 days,0.0,2,60 days,0.0,0,60 days,0.0,0,6.0,2200.53,48.35,6474,6
MLA1145529954, Nikon Coolpix B B500 Compacta Avanzada Color  Negro ,855230-MLA31993297374_082019,gold_special,https://www.mercadolibre.com.ar/nikon-coolpix-b-b500-compacta-avanzada-color-negro/p/MLA6213090,MLA1042,MLA-DIGITAL_CAMERAS,34,229889.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",141498690,FI SHOP,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",,5_green,platinum,853,12006,0.0,0.0,1.0,12859,60 days,2108,60 days,0.0,2,60 days,0.0,0,60 days,0.0,0,6.0,56840.06,48.35,7068,9
MLA1100156325,Filmadora Videocamara Full Hd 1920x1080p Luz Led 16mp Lcd ,734165-MLA47267767842_082021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1100156325-filmadora-videocamara-full-hd-1920x1080p-luz-led-16mp-lcd-_JM,MLA392132,MLA-VIDEO_CAMERAS,35,13019.07,250,50,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",3696089,VENTAS_TECNOCENTER,False,"['normal', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,11579,114511,0.01,0.02,0.97,126090,60 days,17002,60 days,0.0101,192,60 days,0.0042,74,60 days,0.004,77,6.0,3218.97,48.35,6756,16
MLA926763666,Cámara Instantánea Fujifilm Instax Mini 11 Sky Blue,679142-MLA42358936233_062020,gold_special,https://www.mercadolibre.com.ar/camara-instantanea-fujifilm-instax-mini-11-sky-blue/p/MLA15728063,MLA1040,MLA-ANALOG_CAMERAS,36,54999.0,50,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",18025836,LRPC ELECTRONICA,False,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,173,5781,0.0,0.01,0.99,5954,60 days,716,60 days,0.0,0,60 days,0.0,0,60 days,0.0,2,6.0,13598.5,48.35,7242,15
MLA728175011,Kit Limpieza Reflex Completo,645479-MLA51986563103_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-728175011-kit-limpieza-reflex-completo-_JM,MLA414219,MLA-CAMERA_CLEANING_KITS,37,7350.0,500,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in']",80108117,DRXESHOP,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,219,3787,0.01,0.01,0.98,4006,60 days,942,60 days,0.0,2,60 days,0.0,0,60 days,0.0,0,6.0,1817.29,48.35,5571,17
MLA1127640748,Album De Fotos A4 Liso Apaisado New Album,738911-MLA49358225827_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1127640748-album-de-fotos-a4-liso-apaisado-new-album-_JM,MLA36496,MLA-PHOTO_ALBUMS,38,2930.0,500,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],1089278578,GLB MACHINERY,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,77,1928,0.0,0.0,1.0,2005,60 days,543,60 days,0.0,2,60 days,0.0037,2,60 days,0.0,0,6.0,724.44,48.35,6955,0
MLA1182255122,Impresora Multifunción Hp Laserjet Pro 135w Con Wifi Blanca Y Negra 220v - 240v Mfp 135w,833530-MLA40690953546_022020,gold_special,https://www.mercadolibre.com.ar/impresora-multifuncion-hp-laserjet-pro-135w-con-wifi-blanca-y-negra-220v-240v-mfp-135w/p/MLA15461986,MLA430383,MLA-PRINTERS,39,105520.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",413658225,GAUSS ONLINE,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1782,30581,0.02,0.01,0.97,32363,60 days,3393,60 days,0.0044,16,60 days,0.0054,18,60 days,0.0011,4,6.0,26089.82,48.35,7156,3
MLA846701085,10 Fotos. 1 Rollo Fujifilm Instax Mini Polaroid Entrega,854628-MLA31039111469_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-846701085-10-fotos-1-rollo-fujifilm-instax-mini-polaroid-entrega-_JM,MLA1040,MLA-ANALOG_CAMERAS,40,8990.0,250,50,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",189347848,INSTAXMANIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,599,10137,0.02,0.02,0.96,10736,60 days,1531,60 days,0.0049,8,60 days,0.0019,3,60 days,0.0043,7,6.0,2222.78,48.35,6244,7
MLA933686063, Gadnic Ck32 Camkid1x Compacta Color  Celeste ,645359-MLA46557837279_062021,gold_special,https://www.mercadolibre.com.ar/gadnic-ck32-camkid1x-compacta-color-celeste/p/MLA17972658,MLA1042,MLA-DIGITAL_CAMERAS,41,9949.0,500,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in', 'mandatory_free_shipping']",39144101,BIDCOM,False,"['normal', 'eshop', 'developer', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,20164,250456,0.06,0.03,0.91,270620,60 days,39258,60 days,0.0064,272,60 days,0.0044,175,60 days,0.0063,269,6.0,2459.89,48.35,6739,15
MLA1109311343,Fotga Filtro Densidad Variable Nd Neutra Nd2 Nd400 67mm,825382-MLA42206222187_062020,gold_special,https://articulo.mercadolibre.com.ar/MLA-1109311343-fotga-filtro-densidad-variable-nd-neutra-nd2-nd400-67mm-_JM,MLA2893,MLA-LENS_FILTERS,42,7299.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in']",508798311,BSK-IMPORTS,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3015,34351,0.03,0.03,0.94,37366,60 days,6571,60 days,0.0059,42,60 days,0.0231,145,60 days,0.0032,23,6.0,1804.68,48.35,6811,3
MLA935167414,Cámara Gopro Hero9 5k Chdhx-901 Ntsc/pal Negra,953917-MLA51045674653_082022,gold_pro,https://www.mercadolibre.com.ar/camara-gopro-hero9-5k-chdhx-901-ntscpal-negra/p/MLA16198791,MLA392132,MLA-VIDEO_CAMERAS,43,240630.0,150,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],293425181,SHOPNOWSRL,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,gold,193,2183,0.05,0.02,0.93,2376,60 days,344,60 days,0.0135,5,60 days,0.0615,21,60 days,0.0081,3,6.0,40105.0,0.0,7159,5
MLA933887405,Pack Limpieza Cámara Líquido + Swab P/ Sensor Apsc Fullframe,671644-MLA50504977167_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-933887405-pack-limpieza-camara-liquido-swab-p-sensor-apsc-fullframe-_JM,MLA414219,MLA-CAMERA_CLEANING_KITS,44,2249.0,500,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",78418797,TECHOME_ARG,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,gold,77,1343,0.0,0.0,1.0,1420,60 days,199,60 days,0.0,0,60 days,0.0051,1,60 days,0.0,0,6.0,556.07,48.35,6740,18
MLA919940444, Gadnic Ck33 Compacta Color  Amarillo Y Celeste ,702422-MLA45466991131_042021,gold_special,https://www.mercadolibre.com.ar/gadnic-ck33-compacta-color-amarillo-y-celeste/p/MLA16999796,MLA1042,MLA-DIGITAL_CAMERAS,45,6549.0,250,1,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in']",37133205,SALES COM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,49371,706813,0.05,0.03,0.92,756184,60 days,113015,60 days,0.0053,644,60 days,0.004,466,60 days,0.004,488,6.0,1619.24,48.35,6646,19
MLA1234136970,Tarjeta De Memoria Sandisk Sdsquns-128g-gn6ta  Ultra Con Adaptador Sd 128gb,889018-MLA40693816066_022020,gold_special,https://www.mercadolibre.com.ar/tarjeta-de-memoria-sandisk-sdsquns-128g-gn6ta-ultra-con-adaptador-sd-128gb/p/MLA15314489,MLA9467,MLA-MEMORY_CARDS,46,8799.0,200,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",69541508,TIENDA DELTA,False,"['normal', 'eshop', 'mshops', 'medium_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3215,50761,0.05,0.03,0.92,53976,60 days,9584,60 days,0.0044,45,60 days,0.0146,138,60 days,0.0052,53,6.0,2175.55,48.35,7242,11
MLA755112458,Microscopio Digital Wifi Hd Android Ios Pc 1080 Led Batería ,846133-MLA45434860522_042021,gold_special,https://articulo.mercadolibre.com.ar/MLA-755112458-microscopio-digital-wifi-hd-android-ios-pc-1080-led-bateria-_JM,MLA32230,MLA-MICROSCOPES,47,4699.0,500,150,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",13647702,LIBERCAM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",,5_green,platinum,51193,844185,0.05,0.02,0.93,895378,60 days,125253,60 days,0.0077,1032,60 days,0.0001,23,60 days,0.0,2,6.0,1161.83,48.35,6349,11
MLA1266357621,Cámara Canon Prima Bf-800 35mm,896446-MLA53380883722_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1266357621-camara-canon-prima-bf-800-35mm-_JM,MLA1040,MLA-ANALOG_CAMERAS,48,22385.0,3,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_out', 'mandatory_free_shipping']",80767061,INDUSTAR,False,"['normal', 'credits_active_borrower', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,,9,43,0.0,0.0,1.0,52,365 days,43,365 days,0.0,0,365 days,0.0,0,365 days,0.0,1,6.0,5534.69,48.35,7228,17
MLA1111318899,Fotga Filtro Densidad Variable Nd Neutra Nd2 Nd400 49mm,825382-MLA42206222187_062020,gold_special,https://articulo.mercadolibre.com.ar/MLA-1111318899-fotga-filtro-densidad-variable-nd-neutra-nd2-nd400-49mm-_JM,MLA2893,MLA-LENS_FILTERS,49,6399.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",508798311,BSK-IMPORTS,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3015,34351,0.03,0.03,0.94,37366,60 days,6571,60 days,0.0059,42,60 days,0.0231,145,60 days,0.0032,23,6.0,1582.15,48.35,6826,3
MLA846605045,Rotula P/ Flash Paragua Trípode Iluminación + Adap 1/4 Full,991890-MLA31012960241_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-846605045-rotula-p-flash-paragua-tripode-iluminacion-adap-14-full-_JM,MLA38192,MLA-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,50,4199.9,200,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],89819835,TEKHNOLOGIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,628,9891,0.01,0.01,0.98,10519,60 days,1739,60 days,0.0113,21,60 days,0.0066,11,60 days,0.0048,9,6.0,1038.43,48.35,6243,17
MLA876335757,Parasol Metalico 37mm 39mm 40.5mm 46mm 49mm 52mm 55mm 58mm,907547-MLA43345953014_092020,gold_special,https://articulo.mercadolibre.com.ar/MLA-876335757-parasol-metalico-37mm-39mm-405mm-46mm-49mm-52mm-55mm-58mm-_JM,MLA58727,MLA-LENS_HOODS,1,1874.32,50,1,"['loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],97756565,ENKACCESORIOS,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,147,3003,0.0,0.01,0.99,3150,60 days,591,60 days,0.0,1,60 days,0.0017,1,60 days,0.0,0,6.0,463.43,48.35,6397,16
MLA886128817,Camara Instantanea Instax Mini 11 Sky Blue Rollo Entrega,665931-MLA43951612435_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-886128817-camara-instantanea-instax-mini-11-sky-blue-rollo-entrega-_JM,MLA1040,MLA-ANALOG_CAMERAS,2,68880.0,3,1,"['brand_verified', 'incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",193624441,INSTAXONLINE,False,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,gold,85,2071,0.01,0.03,0.96,2156,60 days,271,60 days,0.0,1,60 days,0.0073,2,60 days,0.0,2,6.0,17030.58,48.35,7146,7
MLA915915960,"Camara Sony Zv1 Vlog 4k Hdr, Grip Tripode Bluetooth, Bateria",652246-MLA45539884091_042021,gold_special,https://articulo.mercadolibre.com.ar/MLA-915915960-camara-sony-zv1-vlog-4k-hdr-grip-tripode-bluetooth-bateria-_JM,MLA1042,MLA-DIGITAL_CAMERAS,3,359998.99,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,['mandatory_free_shipping'],164352247,SONY ARGENTINA,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3685,66227,0.04,0.02,0.94,69912,60 days,9106,60 days,0.0111,107,60 days,0.0219,190,60 days,0.0,0,6.0,89009.75,48.35,6619,8
MLA1159039919,Cámara De Video Gadnic Camaras Extreme 16 4k Mcdep016 Negra,918136-MLA51231632340_082022,gold_special,https://www.mercadolibre.com.ar/camara-de-video-gadnic-camaras-extreme-16-4k-mcdep016-negra/p/MLA19553541,MLA392132,MLA-VIDEO_CAMERAS,4,94999.0,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",39144101,BIDCOM,False,"['normal', 'eshop', 'developer', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,20164,250456,0.06,0.03,0.91,270620,60 days,39258,60 days,0.0064,272,60 days,0.0044,175,60 days,0.0063,269,6.0,23488.5,48.35,7120,15
MLA604556100,10 Fotos. 1 Rollo Fujifilm Instax Mini Polaroid Instant Lomo,854628-MLA31039111469_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-604556100-10-fotos-1-rollo-fujifilm-instax-mini-polaroid-instant-lomo-_JM,MLA1040,MLA-ANALOG_CAMERAS,5,8990.0,500,1,"['brand_verified', 'dragged_bids_and_visits', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",189347848,INSTAXMANIA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,599,10137,0.02,0.02,0.96,10736,60 days,1531,60 days,0.0049,8,60 days,0.0019,3,60 days,0.0043,7,6.0,2222.78,48.35,5731,7
MLA1132342845,Cable Usb P/ Nikon D3200 D3300 D5000 D5100 D5200 D5300 D5500,901312-MLA49677154007_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1132342845-cable-usb-p-nikon-d3200-d3300-d5000-d5100-d5200-d5300-d5500-_JM,MLA38188,MLA-DATA_CABLES_AND_ADAPTERS,6,2399.0,200,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",508798311,BSK-IMPORTS,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3015,34351,0.03,0.03,0.94,37366,60 days,6571,60 days,0.0059,42,60 days,0.0231,145,60 days,0.0032,23,6.0,593.15,48.35,6987,3
MLA1340761493,Impresora Simple Función Pantum P2500w Con Wifi Negra 220v - 240v,866043-MLA45754273225_042021,gold_special,https://www.mercadolibre.com.ar/impresora-simple-funcion-pantum-p2500w-con-wifi-negra-220v-240v/p/MLA15204127,MLA430383,MLA-PRINTERS,7,51999.0,4,1,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",203804413,NEXT CLICK,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,739,8603,0.05,0.03,0.92,9342,60 days,786,60 days,0.0138,12,60 days,0.0196,15,60 days,0.0127,11,6.0,12856.75,48.35,7287,7
MLA866413488,Steadycam Estabilizador Hombro Cámaras Reflex Dslr Compacta,843402-MLA31075768176_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-866413488-steadycam-estabilizador-hombro-camaras-reflex-dslr-compacta-_JM,MLA412431,MLA-CAMERA_AND_CELLPHONE_STABILIZERS,8,15899.0,200,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",176541082,IVITOP-,False,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,2495,32579,0.04,0.02,0.94,35074,60 days,2378,60 days,0.0175,45,60 days,0.0737,177,60 days,0.0011,3,6.0,3931.03,48.35,6337,8
MLA1348117682, Canon Eos Kit M50 Mark Ii + Lente 15-45mm 3.5-6.3 Is Stm + Lente 55-200mm Sin Espejo Color  Negro ,991081-MLA47919231892_102021,gold_special,https://www.mercadolibre.com.ar/canon-eos-kit-m50-mark-ii-lente-15-45mm-35-63-is-stm-lente-55-200mm-sin-espejo-color-negro/p/MLA18449392,MLA1042,MLA-DIGITAL_CAMERAS,9,390000.0,2,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",428431755,PINTOSSCHMIDTALDANAMARCELA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2425,88637,0.0,0.0,1.0,91062,60 days,19250,60 days,0.0002,5,60 days,0.0025,49,60 days,0.0002,4,6.0,96427.5,48.35,7295,3
