id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1153571621,Serum Cépage Hydrafirm Ha De 30ml/30g,902165-MLA46926560381_072021,gold_special,https://www.mercadolibre.com.ar/serum-cepage-hydrafirm-ha-de-30ml30g/p/MLA19474739,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,4,4005.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],506786485,FARMACIA GENERALPAZ,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2662,50061,0.07,0.02,0.91,52723,60 days,7060,60 days,0.0087,66,60 days,0.0257,167,60 days,0.0111,84,6,990.24,48.35,7110,3
MLA1314563152,Fidelité Shampoo Keratina Para Cabello Dañados Grande X 900 ,938697-MLA53731201681_022023,gold_special,https://www.mercadolibre.com.ar/fidelite-shampoo-keratina-para-cabello-danados-grande-x-900/p/MLA19778396,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,5,1690.0,3,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],668130010,MADEINCATUCCI,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,123,3867,0.01,0.02,0.97,3990,60 days,1019,60 days,0.0037,4,60 days,0.0202,20,60 days,0.0037,4,6,417.85,48.35,7264,1
MLA925828212,Bicarbonato De Sodio 1kg Apto Alimenticio Maxima Calidad ,900468-MLA52626687554_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-925828212-bicarbonato-de-sodio-1kg-apto-alimenticio-maxima-calidad-_JM,MLA417310,MLA-SODIUM_BICARBONATE,6,650.0,500,5000,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,"['self_service_in', 'fbm_in_process']",512066660,INTERNATIONALCHEMICALSDEARG,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,515,12200,0.02,0.02,0.96,12715,60 days,2963,60 days,0.0035,11,60 days,0.0344,84,60 days,0.0035,11,6,160.71,48.35,6684,3
MLA856434796,Espejo Luz Led Tactil Cuadrado Maquillaje Carga Usb,890415-MLA43734552083_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-856434796-espejo-luz-led-tactil-cuadrado-maquillaje-carga-usb-_JM,MLA431591,MLA-MAKEUP,7,2399.0,500,250,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",13647702,LIBERCAM,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",5_green,platinum,51193,844185,0.05,0.02,0.93,895378,60 days,125253,60 days,0.0077,1032,60 days,0.0001,23,60 days,0.0,2,6,593.15,48.35,6467,11
MLA1128198936,Diesel Spirit Of The Brave Edt 35 ml Para  Hombre,716373-MLA49181427676_022022,gold_special,https://www.mercadolibre.com.ar/diesel-spirit-of-the-brave-edt-35ml-para-hombre/p/MLA18947866,MLA1271,MLA-PERFUMES,8,10534.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",506786485,FARMACIA GENERALPAZ,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2662,50061,0.07,0.02,0.91,52723,60 days,7060,60 days,0.0087,66,60 days,0.0257,167,60 days,0.0111,84,6,2604.53,48.35,6959,3
MLA1150778889,Afeitadora Philips Oneblade Pro Qp6530 Negra 100v/240v,878235-MLA46477179586_062021,gold_special,https://www.mercadolibre.com.ar/afeitadora-philips-oneblade-pro-qp6530-negra-100v240v/p/MLA18063535,MLA431603,MLA-HAIR_CLIPPERS,9,14999.0,50,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,['mandatory_free_shipping'],109569068,MEGATONE,"['brand', 'large_seller', 'developer', 'messages_as_seller']",5_green,platinum,2790,32044,0.04,0.09,0.87,34834,60 days,5592,60 days,0.0134,81,60 days,0.0623,183,60 days,0.0062,38,6,3708.5,48.35,7103,10
MLA1278595630,Crema Lidherma Biosmotic Water Cream De 50ml/50g 30+ Años,703060-MLA44351931791_122020,gold_special,https://www.mercadolibre.com.ar/crema-lidherma-biosmotic-water-cream-de-50ml50g-30-anos/p/MLA19474763,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,10,3636.3,5,1,"['immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",43730774,GERENTE ARTISTICO,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,137,4289,0.01,0.0,0.99,4426,60 days,2509,60 days,0.0,1,60 days,0.0,0,60 days,0.0,1,6,899.08,48.35,7227,15
MLA1311854801,Evagina Jabón Líquido Íntimo Higieniza Hidrata Protege 200ml,967307-MLA50613043127_072022,gold_special,https://www.mercadolibre.com.ar/evagina-jabon-liquido-intimo-higieniza-hidrata-protege-200ml/p/MLA19935714,MLA453571,MLA-INTIMATE_SOAPS,11,849.96,100,100,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],313043158,FARMABELÉN,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,4062,75822,0.03,0.02,0.95,79884,60 days,17486,60 days,0.0072,134,60 days,0.0234,396,60 days,0.0123,227,6,210.15,48.35,7261,4
MLA1352138188,Shampoo Pantene Pro-v Liso Y Sedoso En Botella De 400ml Por 1 Unidad,741860-MLA46101476589_052021,gold_special,https://www.mercadolibre.com.ar/shampoo-pantene-pro-v-liso-y-sedoso-en-botella-de-400ml-por-1-unidad/p/MLA17896191,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,12,599.0,5,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],19456328,TANDILSL,"['normal', 'credits_active_borrower', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,175,5888,0.02,0.01,0.97,6063,60 days,1442,60 days,0.0026,4,60 days,0.0349,48,60 days,0.0,0,6,148.1,48.35,7298,14
MLA873971818,Máscara De Pestañas Lancôme Grandiose 10g Color Noir Mirifique,879126-MLA50097216858_052022,gold_special,https://www.mercadolibre.com.ar/mascara-de-pestanas-lancme-grandiose-10g-color-noir-mirifique/p/MLA11208700,MLA29901,MLA-MASCARAS,13,13800.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",127422368,PARFUMERIE.,"['brand', 'large_seller', 'developer', 'credits_profile', 'messages_as_seller']",5_green,platinum,3954,98198,0.04,0.02,0.94,102152,60 days,12928,60 days,0.0027,37,60 days,0.0062,78,60 days,0.0018,25,6,3412.05,48.35,7172,10
MLA1198540751,Idraet Breast Volume 95+ Aumento De Busto Y Gluteos Efectivo,725609-MLA31075966361_062019,gold_special,https://www.mercadolibre.com.ar/idraet-breast-volume-95-aumento-de-busto-y-gluteos-efectivo/p/MLA19566348,MLA392701,MLA-BODY_SKIN_CARE_PRODUCTS,14,2323.2,5,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],637535560,ELESSEE.COSMETICA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,325,7455,0.1,0.05,0.85,7780,60 days,880,60 days,0.0129,12,60 days,0.0238,21,60 days,0.0064,6,6,574.41,48.35,7172,2
MLA1248982165,Kevin Absolute Edt 100 Ml Loc,630228-MLA25859703719_082017,gold_special,https://www.mercadolibre.com.ar/kevin-absolute-edt-100-ml-loc/p/MLA19778592,MLA1271,MLA-PERFUMES,15,4475.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],516071841,FARMACIA FOREST,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1413,32756,0.03,0.02,0.95,34169,60 days,5429,60 days,0.0069,39,60 days,0.0114,59,60 days,0.001,6,6,1106.44,48.35,7204,3
MLA926319804,Pasta Dental Closeup Acción Profunda Menthol Paradise En Gel 90 g,899744-MLA43644800591_102020,gold_special,https://www.mercadolibre.com.ar/pasta-dental-closeup-accion-profunda-menthol-paradise-en-gel-90g/p/MLA16134667,MLA409319,MLA-TOOTHPASTES,16,515.02,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],232191059,FARMACIA SAN-PEDRITO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1384,33845,0.01,0.01,0.98,35229,60 days,6247,60 days,0.0021,14,60 days,0.0212,118,60 days,0.005,33,6,127.34,48.35,6687,6
MLA1340397652,Crema Intensive Eye Therapy Neostrata Skin Active Para Piel Grasa/normal/seca De 15g,773632-MLA51164055347_082022,gold_special,https://www.mercadolibre.com.ar/crema-intensive-eye-therapy-neostrata-skin-active-para-piel-grasanormalseca-de-15g/p/MLA9588847,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,17,14228.0,5,500,"['brand_verified', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",114479414,FARMACIALELOIR,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,5109,109485,0.02,0.02,0.96,114594,60 days,17060,60 days,0.012,215,60 days,0.0684,1126,60 days,0.0043,77,6,3517.87,48.35,7287,10
MLA1158562350,Shampoo Kérastase Resistance Bain Force Architecte En Botella De 250ml Por 1 Unidad,640519-MLA46101750756_052021,gold_pro,https://www.mercadolibre.com.ar/shampoo-kerastase-resistance-bain-force-architecte-en-botella-de-250ml-por-1-unidad/p/MLA17896844,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,18,9320.0,50,1,"['3x_campaign', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,True,True,"['self_service_out', 'mandatory_free_shipping']",261745655,PERFUMERIAS JULERIAQUE,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,2682,72132,0.03,0.03,0.94,74814,60 days,7072,60 days,0.0043,32,60 days,0.021,146,60 days,0.001,8,3,3106.67,0.0,7120,5
MLA1140754036,Kit X 10 Agujas Dermografo Universal O Charmant Premium,710103-MLA51177521572_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1140754036-kit-x-10-agujas-dermografo-universal-o-charmant-premium-_JM,MLA416716,MLA-MICROBLADING_NEEDLES,19,2900.0,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],53521655,ROCHA_CHA,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,152,2306,0.02,0.06,0.92,2458,60 days,1206,60 days,0.0023,3,60 days,0.0033,4,60 days,0.0,2,6,717.03,48.35,7037,14
MLA1316649855,Placout Mantenimiento Enjuague Bucal 500 Ml,817044-MLA48787000306_012022,gold_special,https://www.mercadolibre.com.ar/placout-mantenimiento-enjuague-bucal-500-ml/p/MLA20731773,MLA409318,MLA-MOUTHWASHES,20,2725.9,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],313043158,FARMABELÉN,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,4062,75822,0.03,0.02,0.95,79884,60 days,17486,60 days,0.0072,134,60 days,0.0234,396,60 days,0.0123,227,6,673.98,48.35,7267,4
MLA910118902, Gel Calmante Para Cuerpo La Roche-posay Lipikar Gel Lavant En Dosificador 400ml,709018-MLA50246233958_062022,gold_special,https://www.mercadolibre.com.ar/gel-calmante-para-cuerpo-la-roche-posay-lipikar-gel-lavant-en-dosificador-400ml/p/MLA16135278,MLA392701,MLA-BODY_SKIN_CARE_PRODUCTS,21,5560.0,50,5000,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_out']",114479414,FARMACIALELOIR,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,5109,109485,0.02,0.02,0.96,114594,60 days,17060,60 days,0.012,215,60 days,0.0684,1126,60 days,0.0043,77,6,1374.71,48.35,6577,10
MLA1282709445,Fulton Colonia X 250ml Rosas,825470-MLA43037567836_082020,gold_special,https://www.mercadolibre.com.ar/fulton-colonia-x-250ml-rosas/p/MLA20018903,MLA1271,MLA-PERFUMES,22,1250.0,5,50,"['standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],31993840,TIENDA FULTON,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,166,3089,0.03,0.01,0.96,3255,60 days,345,60 days,0.0,0,60 days,0.018,6,60 days,0.0,2,6,309.06,48.35,7231,12
MLA1257383092,Shampoo L'oréal Professionnel Serie Expert Vitamino Color En Botella De 300ml De 340g Por 1 Unidad,720972-MLA52443847083_112022,gold_special,https://www.mercadolibre.com.ar/shampoo-loreal-professionnel-serie-expert-vitamino-color-en-botella-de-300ml-de-340g-por-1-unidad/p/MLA17897340,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,23,6485.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],276463123,LA.ESQUINA.DEL.PEINADOR.OK,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,183,2889,0.08,0.03,0.89,3072,60 days,2142,60 days,0.0137,31,60 days,0.08,164,60 days,0.0084,19,6,1603.42,48.35,7209,5
MLA1157688546,Serum By Dadatina Reparador Para Todo Tipo De Piel De 30ml/30g,849081-MLA49898970545_052022,gold_special,https://www.mercadolibre.com.ar/serum-by-dadatina-reparador-para-todo-tipo-de-piel-de-30ml30g/p/MLA19532519,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,24,3614.4,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],167693673,SGSUPLEMENTOS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1095,21143,0.03,0.03,0.94,22238,60 days,4678,60 days,0.009,45,60 days,0.0465,208,60 days,0.0084,42,6,893.66,48.35,7119,8
MLA1144393136,Set De Maquillaje Super Completo!!!! Oferta,850707-MLA52763597932_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1144393136-set-de-maquillaje-super-completo-oferta-_JM,MLA43686,MLA-MAKEUP_SETS,25,4190.0,250,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",32121452,CORDOBESA20,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,48,976,0.02,0.02,0.96,1024,60 days,239,60 days,0.0,0,60 days,0.0205,5,60 days,0.0,0,6,1035.98,48.35,7067,12
MLA1317297381,Crest + Deep Clean Effervescent Mint Complete Whitening 153g,904458-MLA50118832218_052022,gold_special,https://www.mercadolibre.com.ar/crest-deep-clean-effervescent-mint-complete-whitening-153g/p/MLA19531211,MLA409319,MLA-TOOTHPASTES,26,990.0,50,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],76774874,ENTRENOCOMAR,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1674,55265,0.02,0.01,0.97,56939,60 days,10913,60 days,0.0035,40,60 days,0.0082,89,60 days,0.0021,24,6,244.78,48.35,7268,18
MLA1281717919,Acondicionador Acido Nov Almendra Ideal Color X 3900ml,633432-MLA40531537647_012020,gold_special,https://www.mercadolibre.com.ar/acondicionador-acido-nov-almendra-ideal-color-x-3900ml/p/MLA20013011,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,27,1745.0,5,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,[],87023603,TVCCOSMETICA,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,88,2478,0.0,0.01,0.99,2566,60 days,193,60 days,0.0,0,60 days,0.0053,1,60 days,0.0,0,6,431.45,48.35,7230,17
MLA1231641216,Aceite Masaje Árnica Weleda Vegano Celiaco Deporte Embarazo,704242-MLA51290891403_082022,gold_special,https://www.mercadolibre.com.ar/aceite-masaje-arnica-weleda-vegano-celiaco-deporte-embarazo/p/MLA19756131,MLA392701,MLA-BODY_SKIN_CARE_PRODUCTS,28,4350.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],234546372,NEWGARDEN.COM.AR,"['normal', 'eshop', 'mshops', 'credits_profile', 'credits_priority_3', 'messages_as_seller']",5_green,platinum,2112,102513,0.0,0.0,1.0,104625,60 days,11973,60 days,0.0003,4,60 days,0.0105,115,60 days,0.0004,5,6,1075.54,48.35,7195,6
MLA1279900086,Keratrix Shampoo Fortalecedor Capilar Cabello Debilitado,753330-MLA32750736043_112019,gold_special,https://www.mercadolibre.com.ar/keratrix-shampoo-fortalecedor-capilar-cabello-debilitado/p/MLA19921432,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,29,2047.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],360914176,DERMACEUTICA,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,113,3531,0.01,0.01,0.98,3644,60 days,732,60 days,0.0,0,60 days,0.0,0,60 days,0.0,1,6,506.12,48.35,7228,4
MLA1119940681,Natura Kaiak Edt 100 ml Para  Hombre,991011-MLA48090269915_112021,gold_special,https://www.mercadolibre.com.ar/natura-kaiak-edt-100ml-para-hombre/p/MLA14976214,MLA1271,MLA-PERFUMES,30,6000.0,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,[],58684913,HAMGREEN,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,380,8873,0.01,0.0,0.99,9253,60 days,1468,60 days,0.0019,3,60 days,0.0,0,60 days,0.0,2,6,1483.5,48.35,6901,20
MLA1101520395,Kit Para Laminado Alisado De Cejas 100 Servicios Lash Kit,649133-MLA53215639621_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1101520395-kit-para-laminado-alisado-de-cejas-100-servicios-lash-kit-_JM,MLA389327,MLA-EYELASH_EXTENSIONS,31,1950.0,500,500,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],314805333,DD2REGALOS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,22794,672488,0.05,0.03,0.92,695282,60 days,93700,60 days,0.0049,481,60 days,0.0022,212,60 days,0.0003,37,6,482.14,48.35,6764,4
MLA1170418072,Idraet Tranexamic Serum Despigmentante Fuerte Blanquea 30gr Tipo De Piel Todo Tipo,959049-MLA47457102012_092021,gold_special,https://www.mercadolibre.com.ar/idraet-tranexamic-serum-despigmentante-fuerte-blanquea-30gr-tipo-de-piel-todo-tipo/p/MLA19561148,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,32,1829.0,50,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],69694221,FKARUS ESTETICA,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,862,19680,0.01,0.0,0.99,20542,60 days,3027,60 days,0.0047,15,60 days,0.02,58,60 days,0.0028,9,6,452.22,48.35,7143,18
MLA1312761232,Preserv. Prime Zero Hiper Fino X36 U (12x3) - Discreto,782191-MLA32688760370_102019,gold_special,https://www.mercadolibre.com.ar/preserv-prime-zero-hiper-fino-x36-u-12x3-discreto/p/MLA20975942,MLA384750,MLA-CONDOMS,33,5850.0,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],462793447,CABALLITO-SHOP,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,153,5386,0.01,0.01,0.98,5539,60 days,1513,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,1446.41,48.35,7262,3
MLA1316629956,Nonisec Apositos Incontinencia Fuerte X 60 Unidades,819719-MLA43877656366_102020,gold_special,https://www.mercadolibre.com.ar/nonisec-apositos-incontinencia-fuerte-x-60-unidades/p/MLA21207921,MLA455050,MLA-INCONTINENCE_PADS,34,4370.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],195046673,PAÑALERA LAPLAZAOK,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,96,2917,0.0,0.01,0.99,3013,60 days,663,60 days,0.0,1,60 days,0.0106,7,60 days,0.0,2,6,1080.48,48.35,7267,5
MLA1150549128,Dermaglós Protector Solar Fps65 Bebés +6 Meses Piel Sensible,737125-MLA48684017889_122021,gold_special,https://www.mercadolibre.com.ar/dermaglos-protector-solar-fps65-bebes-6-meses-piel-sensible/p/MLA19509071,MLA392400,MLA-SUNSCREENS,35,1688.0,25,1,"['supermarket_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",377840555,FARMACIA SELMA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,20114,485655,0.04,0.02,0.94,505769,60 days,85379,60 days,0.002,181,60 days,0.0028,235,60 days,0.0056,498,6,417.36,48.35,7102,4
MLA1266812032,Shampoo Quinto Elemento Cabello Pelo Seco Poroso Nov 1900ml,692406-MLA47751135122_102021,gold_special,https://www.mercadolibre.com.ar/shampoo-quinto-elemento-cabello-pelo-seco-poroso-nov-1900ml/p/MLA19831492,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,36,1024.01,5,50,"['brand_verified', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],193644313,SELLER.PRO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3008,67307,0.02,0.02,0.96,70315,60 days,13852,60 days,0.0074,108,60 days,0.0158,205,60 days,0.0044,64,6,253.19,48.35,7217,7
MLA1134125195,Iluminador Soleil Powder Regina Maquillaje Highlighter,866822-MLA49839528144_052022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1134125195-iluminador-soleil-powder-regina-maquillaje-highlighter-_JM,MLA389621,MLA-MAKEUP_ILLUMINATORS,37,3599.0,500,50,"['3x_campaign', 'mshops_3x_campaign', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],160267635,REGINA COSMETICS,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,2075,66293,0.03,0.02,0.95,68368,60 days,7379,60 days,0.0006,5,60 days,0.0,0,60 days,0.0,0,3,1199.67,0.0,7152,8
MLA1218064106,Crema Facial La Roche-posay Hydraphase Ha Rica X 50 Ml,643380-MLA49143958022_022022,gold_special,https://www.mercadolibre.com.ar/crema-facial-la-roche-posay-hydraphase-ha-rica-x-50-ml/p/MLA19561076,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,38,10600.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",1075945617,PERFUMARKET OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,1626,25699,0.08,0.03,0.89,27325,60 days,7212,60 days,0.0055,42,60 days,0.0132,91,60 days,0.0111,84,6,2620.85,48.35,7184,1
MLA1246215416,Perfume Akiabara Black Neroli Mujer Edp 85 Ml,867592-MLA52047069530_102022,gold_special,https://www.mercadolibre.com.ar/perfume-akiabara-black-neroli-mujer-edp-85-ml/p/MLA19720788,MLA1271,MLA-PERFUMES,39,6720.0,0,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-ago-22', 'self_service_in']",86899613,MAS.AROMAS,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,781,11986,0.0,0.0,1.0,12767,60 days,1626,60 days,0.0085,15,60 days,0.0055,9,60 days,0.0,1,6,1661.52,48.35,7202,17
