id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA878267081,Alambre Mig Soldar 0.8mm Rollo 5kg 70s-6 Dogo Dog25601 P Gas,698636-MLA46516160389_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-878267081-alambre-mig-soldar-08mm-rollo-5kg-70s-6-dogo-dog25601-p-gas-_JM,MLA421380,MLA-METAL_WIRES,38,8500.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'MLA-chg-threshold-ago-22', 'mandatory_free_shipping']",26142695,HIERROS TORRENT,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1994,52456,0.01,0.02,0.97,54450,60 days,8807,60 days,0.0024,22,60 days,0.0004,4,60 days,0.0018,17,6,2101.62,48.35,6406,19
MLA777613483,Motobomba De Agua Pektra Motor 2 Tiempos 1 Pulgada 52cc,881719-MLA52148493896_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-777613483-motobomba-de-agua-pektra-motor-2-tiempos-1-pulgada-52cc-_JM,MLA419158,MLA-COMBUSTION_WATER_PUMPS,39,49799.0,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",179035500,HIDROAL,False,"['normal', 'credits_profile', 'eshop', 'medium_seller', 'mshops', 'messages_as_seller']",,5_green,platinum,5838,75292,0.06,0.04,0.9,81130,60 days,11479,60 days,0.0117,145,60 days,0.0092,89,60 days,0.0136,169,6,12312.8,48.35,5870,7
MLA847742328,Criquet Tensor Traca Traka Cinta Amarre Carga 3tn 50mm X 9mt,905063-MLA50611147072_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-847742328-criquet-tensor-traca-traka-cinta-amarre-carga-3tn-50mm-x-9mt-_JM,MLA435545,MLA-TIE_DOWN_STRAPS,40,7985.6,500,100,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-ago-22', 'self_service_in']",60096331,GRAMABI,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2129,53519,0.01,0.02,0.97,55648,60 days,8848,60 days,0.0031,29,60 days,0.0005,5,60 days,0.0,1,6,1974.44,48.35,6249,14
MLA908781884,Compresor De Aire Eléctrico Portátil Kommberg Kb-d2550 Monofásico 50l 2.5hp 220v 50hz,952365-MLA44922230290_022021,gold_special,https://www.mercadolibre.com.ar/compresor-de-aire-electrico-portatil-kommberg-kb-d2550-monofasico-50l-25hp-220v-50hz/p/MLA15780463,MLA30839,MLA-AIR_COMPRESSORS,41,48990.0,200,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",26448669,EKKON EXPERTOS,False,"['normal', 'eshop', 'developer', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,4420,75946,0.03,0.02,0.95,80366,60 days,11631,60 days,0.0099,122,60 days,0.057,552,60 days,0.0092,113,6,12112.78,48.35,6566,19
MLA1125078754,Espaciador Nivelador Porcelanato 1mm Arco X 150 U Atrim 5092,689766-MLA49215794298_022022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1125078754-espaciador-nivelador-porcelanato-1mm-arco-x-150-u-atrim-5092-_JM,MLA401912,MLA-TILE_LEVELER_SPACERS,42,1500.0,100,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],166355352,ARQUIPLAST MADERAS,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,217,3667,0.01,0.01,0.98,3884,60 days,534,60 days,0.0089,5,60 days,0.0103,2,60 days,0.0,0,6,370.88,48.35,6938,8
MLA1177774702,Amoladora Angular Argentec As289 Naranja Y Negra 2800 w 220 v + Accesorio,873074-MLA48732785865_012022,gold_special,https://www.mercadolibre.com.ar/amoladora-angular-argentec-as289-naranja-y-negra-2800w-220v-accesorio/p/MLA18380847,MLA5229,MLA-POWER_GRINDERS,43,57199.0,3,1,"['good_quality_picture', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",1159588669,TIENDA MYA,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,107,2340,0.04,0.02,0.94,2447,60 days,788,60 days,0.0048,4,60 days,0.0026,2,60 days,0.0,2,6,14142.45,48.35,7151,0
MLA882866189,Carbon  Amoladora Dewalt Dwe4212 / Dwe4214,713596-MLA43693270459_102020,gold_special,https://articulo.mercadolibre.com.ar/MLA-882866189-carbon-amoladora-dewalt-dwe4212-dwe4214-_JM,MLA433101,MLA-TOOL_ARMATURES,44,1395.55,500,50,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],165991955,TOOLCENTERCAYFERSRL,False,"['normal', 'credits_priority_2', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1396,23006,0.03,0.02,0.95,24402,60 days,4222,60 days,0.0122,55,60 days,0.0407,164,60 days,0.0087,39,6,345.05,48.35,6432,8
MLA746808090,Disco De Lija Mirka Abralon P500-p1000-p2000-p3000-p4000,870143-MLA32684705892_102019,gold_special,https://articulo.mercadolibre.com.ar/MLA-746808090-disco-de-lija-mirka-abralon-p500-p1000-p2000-p3000-p4000-_JM,MLA384753,MLA-SANDPAPERS,45,1166.0,500,500,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],210200289,BORDOLI PYD,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,378,10181,0.01,0.01,0.98,10559,60 days,1336,60 days,0.0057,8,60 days,0.0141,17,60 days,0.0079,11,6,288.29,48.35,5670,6
MLA1318176542,Hidrolavadora Eléctrica Klugan Hd195 Gris Con 195bar De Presión Máxima 220v - 50hz/60hz,937242-MLA52218879595_102022,gold_special,https://www.mercadolibre.com.ar/hidrolavadora-electrica-klugan-hd195-gris-con-195bar-de-presion-maxima-220v-50hz60hz/p/MLA19772473,MLA30840,MLA-ELECTRIC_PRESSURE_WASHERS,46,47029.0,5,1,"['extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",670919611,BIGTOOLSARG,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,560,10407,0.05,0.02,0.93,10967,60 days,3464,60 days,0.0052,19,60 days,0.0051,17,60 days,0.0024,9,6,11627.92,48.35,7270,2
MLA806607861,Acople Rapido Kit Completo Para Compresor Lusqtoff,716769-MLA51208408429_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-806607861-acople-rapido-kit-completo-para-compresor-lusqtoff-_JM,MLA431314,MLA-QUICK_COUPLERS,47,1999.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],145144901,FERRETERABULFER,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3856,72660,0.03,0.04,0.93,76516,60 days,8718,60 days,0.0112,104,60 days,0.0226,175,60 days,0.0055,51,6,494.25,48.35,6005,9
MLA805400845,Hidrolavadora Philco 135 Bar 1600w Cepillo Y Lanza Espuma,736386-MLA45226883151_032021,gold_special,https://articulo.mercadolibre.com.ar/MLA-805400845-hidrolavadora-philco-135-bar-1600w-cepillo-y-lanza-espuma-_JM,MLA30840,MLA-ELECTRIC_PRESSURE_WASHERS,48,23990.0,500,500,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",184198511,TIENDASUR.,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,6427,128463,0.02,0.02,0.96,134890,60 days,23990,60 days,0.0054,138,60 days,0.0936,2020,60 days,0.0022,58,6,5931.53,48.35,6000,5
MLA934966191,Sopapa Ventosa Doble Vidrio Parabrisas Ceramica Profesional,955358-MLA47159623984_082021,gold_special,https://articulo.mercadolibre.com.ar/MLA-934966191-sopapa-ventosa-doble-vidrio-parabrisas-ceramica-profesional-_JM,MLA430445,MLA-SUCTION_CUP_DENT_PULLERS,49,2976.11,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",226262026,MECANO TOOLS,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1852,55382,0.01,0.0,0.99,57234,60 days,9220,60 days,0.0013,13,60 days,0.0013,13,60 days,0.0003,3,6,735.84,48.35,6748,6
MLA1105809172,Aceite Total Agro 2t X 1lt.,828049-MLA49731761511_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1105809172-aceite-total-agro-2t-x-1lt-_JM,MLA413604,MLA-TOOL_ACCESSORIES_AND_SPARES,50,1250.0,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],416317305,JMS TOTAL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,193,5736,0.01,0.0,0.99,5929,60 days,1531,60 days,0.0,2,60 days,0.0094,12,60 days,0.0037,6,6,309.06,48.35,6788,3
MLA1116266947,Cepillo Eléctrico De Mano Stanley Stpp7502 82mm 220v Amarillo,907874-MLA48452096404_122021,gold_special,https://www.mercadolibre.com.ar/cepillo-electrico-de-mano-stanley-stpp7502-82mm-220v-amarillo/p/MLA18626584,MLA30771,MLA-ELECTRIC_HAND_PLANERS,1,38441.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",195832205,VANGUARDIAOL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,535,8477,0.04,0.02,0.94,9012,60 days,2371,60 days,0.0084,21,60 days,0.0072,17,60 days,0.002,5,6,9504.54,48.35,6867,7
MLA858824884,Alicate Cuerda De Piano Forjado  Biassoni 992812 7'' ,804091-MLA42001501158_052020,gold_special,https://articulo.mercadolibre.com.ar/MLA-858824884-alicate-cuerda-de-piano-forjado-biassoni-992812-7-_JM,MLA30798,MLA-CUTTING_PLIERS,2,3232.83,100,50,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,False,[],217144672,GRUPO 365,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,170,4218,0.01,0.02,0.97,4388,60 days,555,60 days,0.0069,4,60 days,0.0248,13,60 days,0.0103,6,6,799.32,48.35,6301,6
MLA1133558535,Amoladora Angular Bosch Professional Gws 17-125 Cie Azul 1010 w 220 v,877225-MLA40581467198_012020,gold_special,https://www.mercadolibre.com.ar/amoladora-angular-bosch-professional-gws-17-125-cie-azul-1010w-220v/p/MLA12704192,MLA5229,MLA-POWER_GRINDERS,3,68067.04,2,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'moderation_penalty', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],149410891,2SONLINE.COM.AR,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,221,5568,0.02,0.01,0.97,5789,60 days,751,60 days,0.0038,3,60 days,0.0013,1,60 days,0.0064,5,6,16829.58,48.35,6995,9
MLA904222831,Criquet Tensor Sujeción Carga 1ton X 4mt  Eslingar,613879-MLA50722043178_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-904222831-criquet-tensor-sujecion-carga-1ton-x-4mt-eslingar-_JM,MLA435545,MLA-TIE_DOWN_STRAPS,4,2162.0,500,50,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,False,['fbm_in_process'],278957107,BONELLIHIERROS,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,gold,104,2756,0.03,0.01,0.96,2860,60 days,311,60 days,0.0,0,60 days,0.0158,5,60 days,0.0,0,6,534.55,48.35,6531,5
MLA609577261,Manometro Con Glicerina Beyca 10 Kg/cm2 Intemperie 10 Bares,694019-MLA31118589643_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-609577261-manometro-con-glicerina-beyca-10-kgcm2-intemperie-10-bares-_JM,MLA372007,MLA-PRESSURE_GAUGES,5,4940.0,500,1,"['brand_verified', 'dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],716559,DECOHOGAR,False,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'medium_seller', 'messages_as_seller']",,5_green,platinum,2751,59255,0.01,0.03,0.96,62006,60 days,10386,60 days,0.0039,43,60 days,0.0061,58,60 days,0.0042,46,6,1221.41,48.35,4653,22
MLA1108793249,Sierra Caladora Pendular Bosch Gst700 500w Profesional,785566-MLA47937398249_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1108793249-sierra-caladora-pendular-bosch-gst700-500w-profesional-_JM,MLA443207,MLA-JIG_SAWS,6,39296.0,25,100,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",826303693,DELSURHOGAR,False,"['normal', 'eshop', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3347,72283,0.04,0.03,0.93,75630,60 days,11722,60 days,0.0041,51,60 days,0.0847,893,60 days,0.0017,22,6,9715.94,48.35,6809,1
MLA1117011617,Set Juego 2 Bruselas De Precisión Antiestática Curva Recta,728774-MLA53585469878_022023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1117011617-set-juego-2-bruselas-de-precision-antiestatica-curva-recta-_JM,MLA412520,MLA-TOOL_AND_CONSTRUCTION_SUPPLIES,7,1299.0,500,100,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],22998674,SOLUTIONSCASEROS,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1343,27296,0.01,0.02,0.97,28639,60 days,2651,60 days,0.0021,6,60 days,0.0186,47,60 days,0.0074,21,6,321.18,48.35,6874,13
MLA1348142432,Hidrolavadora Eléctrica Gamma Máquinas 170 Blue Line Azul De 2000w Con 170bar De Presión Máxima 220v,857353-MLA45094126758_032021,gold_special,https://www.mercadolibre.com.ar/hidrolavadora-electrica-gamma-maquinas-170-blue-line-azul-de-2000w-con-170bar-de-presion-maxima-220v/p/MLA17435174,MLA30840,MLA-ELECTRIC_PRESSURE_WASHERS,8,77744.0,0,500,"['extended_warranty_eligible', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,"['mandatory_free_shipping', 'self_service_in']",180938752,GAMMA HERRAMIENTAS,False,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,223,3626,0.02,0.03,0.95,3849,60 days,1073,60 days,0.0025,3,60 days,0.0171,17,60 days,0.0051,6,6,19222.2,48.35,7295,7
MLA1299155606,Pistola Aplicadora Sellador Silicona Reforzada ,911424-MLA53158656873_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1299155606-pistola-aplicadora-sellador-silicona-reforzada-_JM,MLA455595,MLA-CAULK_GUNS,9,949.0,50,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",540009458,PRICE MANIA,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2318,36045,0.05,0.03,0.92,38363,60 days,3872,60 days,0.0062,26,60 days,0.007,28,60 days,0.0055,23,6,234.64,48.35,7251,2
MLA660465709,Punta Soldador Ceramica Goot Smd Fina Componente R-48sb $$$$,675465-MLA51509613759_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-660465709-punta-soldador-ceramica-goot-smd-fina-componente-r-48sb--_JM,MLA380652,MLA-SOLDERING_IRONS,10,2114.68,250,200,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],193151743,MASTER.LEADER.MUNDIALS.A,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,2531,45948,0.03,0.02,0.95,48479,60 days,4966,60 days,0.007,37,60 days,0.0175,81,60 days,0.0091,48,6,522.85,48.35,5147,7
MLA1106593849,Par De Poleas Plastica Con Soga Mejor Calidad Cultivo Indoor,993706-MLA47751185440_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1106593849-par-de-poleas-plastica-con-soga-mejor-calidad-cultivo-indoor-_JM,MLA384754,MLA-INDUSTRIAL_PULLEYS,11,1800.0,500,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",39384567,TODOMICRO,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,5957,81868,0.03,0.02,0.95,87825,60 days,10535,60 days,0.0094,107,60 days,0.0252,258,60 days,0.0046,52,6,445.05,48.35,6794,15
MLA872503841,Pinza Hidráulica P/ Indentar Terminales 16 A 300mm2 -hhy300a,665763-MLA43108000496_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-872503841-pinza-hidraulica-p-indentar-terminales-16-a-300mm2-hhy300a-_JM,MLA431071,MLA-HYDRAULIC_CRIMPING_PLIERS,12,34995.0,250,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,['mandatory_free_shipping'],176541082,IVITOP-,False,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,2495,32579,0.04,0.02,0.94,35074,60 days,2378,60 days,0.0175,45,60 days,0.0737,177,60 days,0.0011,3,6,8652.51,48.35,6373,8
MLA1141977741,Compresor De Aire Eléctrico Portátil Lüsqtoff Lc-3550bk 50l 3.5hp 220v 50hz,762262-MLA43408397485_092020,gold_pro,https://www.mercadolibre.com.ar/compresor-de-aire-electrico-portatil-lusqtoff-lc-3550bk-50l-35hp-220v-50hz/p/MLA15946327,MLA30839,MLA-AIR_COMPRESSORS,13,104890.0,0,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,['mandatory_free_shipping'],539783831,IDOS.COM,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,388,7662,0.02,0.01,0.97,8050,60 days,2830,60 days,0.0043,13,60 days,0.0007,2,60 days,0.003,9,6,17481.67,0.0,7043,2
MLA878267081,Alambre Mig Soldar 0.8mm Rollo 5kg 70s-6 Dogo Dog25601 P Gas,698636-MLA46516160389_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-878267081-alambre-mig-soldar-08mm-rollo-5kg-70s-6-dogo-dog25601-p-gas-_JM,MLA421380,MLA-METAL_WIRES,14,8500.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'MLA-chg-threshold-ago-22', 'mandatory_free_shipping']",26142695,HIERROS TORRENT,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,1994,52456,0.01,0.02,0.97,54450,60 days,8807,60 days,0.0024,22,60 days,0.0004,4,60 days,0.0018,17,6,2101.62,48.35,6406,19
MLA879183658,Compresor Silencioso Niwa 2hp 50 Lts Sin Aceite Odontológico,925174-MLA43493143220_092020,gold_special,https://articulo.mercadolibre.com.ar/MLA-879183658-compresor-silencioso-niwa-2hp-50-lts-sin-aceite-odontologico-_JM,MLA30839,MLA-AIR_COMPRESSORS,15,80735.0,50,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",default,me1,False,True,"['optional_me1_chosen', 'lost_me2_by_dimensions']",133633856,ESPACIO INDUSTRIA,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'medium_seller', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2227,39431,0.05,0.02,0.93,41658,60 days,6707,60 days,0.005,36,60 days,0.0056,37,60 days,0.0098,70,6,19961.73,48.35,6412,10
MLA912116898,Juego Pinzas Bruselas Precision Antimagnética Inoxidabl Hony,716792-MLA31049579869_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-912116898-juego-pinzas-bruselas-precision-antimagnetica-inoxidabl-hony-_JM,MLA412520,MLA-TOOL_AND_CONSTRUCTION_SUPPLIES,16,1796.0,250,50,"['loyalty_discount_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,False,['self_service_in'],57713285,HONY_KOION,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1890,30381,0.04,0.03,0.93,32271,60 days,4786,60 days,0.0067,34,60 days,0.0044,20,60 days,0.0015,8,6,444.06,48.35,6592,16
